API10,API12,API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,DI Landing Zone,DI Landing Zone Source,Target Formation,Formation at Total Depth,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,True Vertical Depth Source,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Spud Date Source,Completion Date,Completion Date Source,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Gross Perforated Interval Source,Horizontal Length,DI Lateral Length,DI Lateral Length Source,Wellbore Count (API10),Completion Count (API10),Treatment Job Count (API10),First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),Qualifier (First Treatment Job),Stage Count (First Treatment Job),Max Injection Rate (First Treatment Job),Max Injection Pressure (First Treatment Job),Total Proppant (First Treatment Job),Total Fluid (First Treatment Job),Total Additive (First Treatment Job),Proppant Per Horizontal Foot (First Treatment Job),Proppant per Perforated Foot (First Treatment Job),Fluid per Perforated Foot (First Treatment Job),Proppant Concentration (lbs/gal) (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,First Test Gas Gravity,First Test Oil Gravity,First Test GOR,First Test Casing Pressure,First Test Choke Size,First Test Flowing Tubing Pressure,Prac IP BOE,Prac IP Gas Daily,Prac IP Oil Daily,Prac IP CFGED,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Daily Gas,Daily Oil,Latest Gas,Latest Oil,Latest Water,Latest Yield,Last WHSIP,Latest GOR,First Month Gas,First Month Oil,First Month Water,2nd Month GOR,2nd Month Yield,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,Last 12 Yield,Prior 12 Gas,Prior 12 Oil,Prior 12 Water,First 24 BOE,First 24 Gas,First 24 Oil,First 24 Water,First 24 MMCFGE,First 60 BOE,First 60 Gas,First 60 Oil,First 60 Water,First 60 MMCFGE,Horizontal Wellbore Length,TVDSS Mean,Percentage in Landing Zone,Toe in Landing Zone,Footage in Landing Zone,Avg Distance from Top of Zone,Avg Distance from Base of Zone,Ext Formation Thickness Mean,Has Digitized Trajectory (Y/N),Has Filing Document(s) (Y/N),Has Well Log (LAS) (Y/N),Has Well Log (Raster) (Y/N),LAS Mnemonics,Country,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,OCS Area,PGC Area,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,UWI,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
4301332797,430133279700,43013327970000,GB FED,5-3-9-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5121,KB EST,5107,6195,6195,REPORTED,INJECTION,INACTIVE,1,113192196,COM,UTU-61252,2006-01-16,REPORTED,2006-02-14,State Agency,V,,,,,,,,1,1,,2006-02-01,2012-05-01,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7474,17.0645,2.9032,34483.87,1844.33,4,2368,6,1618,4,11.066,4,,,,33781.67,38698,27332,7581,1415.85,0.2027,202.69,18.0494,12.7481,59,87,31,1474.58,,678.16,248,278,285,5877.78,170.1323,5775,7044,4601,1934,,,,10726.83,12821,8590,2305,64.361,,,,1171,1718,662,1467.1221,2166,3583,2208,17149,22926,13328,2864,102.894,30460,36420,24390,6220,182.76,,,,,,,,,false,false,false,false,,US,UINTA,,UT,03,09S,17E,SWNW,,,,,(N/A),P-540,,,,,,33.2,,43-013-32797-00,40.0621036,-110.0001047,40.0621036,-110.0001047
4301332796,430133279600,43013327960000,GB FED,2A-3-9-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5101,KB EST,5087,6050,6050,REPORTED,OIL,INACTIVE,1,113192195,COM,UTU-61252,2006-01-07,REPORTED,2006-02-08,State Agency,V,,,,,,,,1,1,,2006-02-01,2012-06-01,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8926,95.7419,45.9355,371354.838,1918.67,2,3999,6,1424,2,11.512,2,,,,42559.32,67946,31235,4137,2175.32,0.2554,255.356,30.4964,14.0193,0,0,62,,,,989,1281,652,2084.27,479.7844,8032.67,14062,5689,973,,,,13036.5,24303,8986,1127,78.219,,,,4020,2792,379,694.5274,4190,3093,394,20651.83,39575,14056,1541,123.911,37496.83,62237,27124,3607,224.981,,,,,,,,,false,false,false,false,,US,UINTA,,UT,03,09S,17E,NWNE,,,,,(N/A),P-540,,,,,,31.7,,43-013-32796-00,40.0644116,-109.9898043,40.0644116,-109.9898043
4301332795,430133279500,43013327950000,GB FED,1A-3-9-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5102,KB EST,5088,6050,6050,REPORTED,OIL,INACTIVE,1,113192406,COM,UTU-74871,2005-12-31,REPORTED,2006-02-01,State Agency,V,,,,,,,,1,1,,2006-02-01,2013-05-01,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.6935,85.4516,64.4516,472161.29,2439.5,2,2649,2,1998,2,14.637,2,,,,46126.84,56603,36693,14558,1542.61,0.2768,276.761,21.9137,14.2056,0,3,3,,,0,655,1719,1320,1325.83,754.2469,9239,8964,7745,3759,,,,13697.67,13924,11377,5340,82.186,,,,5076,1559,817,307.1316,5245,2912,873,21289,22008,17621,7489,127.734,38391.33,44792,30926,12408,230.348,,,,,,,,,false,false,false,false,,US,UINTA,,UT,03,09S,17E,NENE,,,,,(N/A),P-540,,,,,,33.3,,43-013-32795-00,40.0650226,-109.9858042,40.0650226,-109.9858042
4301332794,430133279400,43013327940000,W POINT FED,3-18-9-16,W POINT FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6068,KB EST,6054,6077,6077,REPORTED,INJECTION,INACTIVE,1,119646963,COM,UTU-74390,2006-12-15,REPORTED,2007-02-08,State Agency,V,,,,,,,,1,1,,2007-02-01,2009-01-01,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7419,0,11.7419,70451.612,678.17,12,1374,11,514,12,4.069,12,,,,6140.51,3723,5520,32582,674.46,0.0368,36.843,5.4831,8.1296,138,0,0,0,,,0,365,1641,0,,2482,0,2482,12769,,,,4859.17,2359,4466,24221,29.155,,,,1364,1054,8361,772.7273,2359,4466,24221,6140.5,3723,5520,32582,36.843,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,18,09S,16E,NENW,,,,,(N/A),P-540,,,,,,34.3,,43-013-32794-00,40.0357132,-110.1662076,40.0357132,-110.1662076
4301332793,430133279300,43013327930000,W POINT FED,4-18-9-16,W POINT FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,6049,KB EST,6035,304,304,REPORTED,DRY HOLE,P & A,,,,,2006-12-08,REPORTED,2006-12-14,State Agency,V,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,18,09S,16E,NWNW,,,,,,,,,,,,,,43-013-32793-00,40.0362132,-110.1703077,40.0362132,-110.1703077
4301332792,430133279200,43013327920000,SUNDANCE FED,8-15-9-17,SUNDANCE FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5215,KB EST,5201,5720,5720,REPORTED,OIL,INACTIVE,1,124898392,COM,UTU-075174,2009-09-08,REPORTED,2009-10-14,State Agency,V,,,,,,,,1,1,,2009-10-01,2014-08-01,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.361,18.5667,32.2667,212166.666,1369.67,6,1978,11,1045,6,8.218,6,,,,26633.17,39475,20054,19667,1968.44,0.1598,159.799,22.4929,11.4268,1296,279,96,215.28,,4645.16,301,636,1152,575.41,1737.8815,6366.33,5354,5474,6523,,,,10848,11268,8970,10276,65.088,,,,14349,3476,1113,242.2468,3282,3001,2809,15399.83,18479,12320,13744,92.399,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,15,09S,17E,SENE,,,,,(N/A),P-540,,,,,,31.6,,43-013-32792-00,40.0328721,-109.9858043,40.0328721,-109.9858043
4301332789,430133278900,43013327890000,JDC FED,4-23,JDC FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5274,KB EST,5260,5700,5700,REPORTED,OIL,INACTIVE,1,123010947,COM,UTU-80566,2007-07-01,REPORTED,2007-10-14,State Agency,V,,,,,,,,1,1,,2007-10-01,2013-12-01,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8958,8.625,17.4583,113375,739,10,338,39,717,10,4.434,10,,,,16930.3,9236,15391,35787,600.09,0.1016,101.582,4.5275,7.5446,0,40,454,,,0,0,9,651,494.03,2024.1546,1067.67,352,1009,2934,,,,3874.5,903,3724,11247,23.247,,,,1154,1462,4682,1266.8977,2156,1885,3176,6892.33,2174,6530,19827,41.354,14789.67,7720,13503,30394,88.738,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,17E,SWSW,,,,,(N/A),P-540,,,,,,33.2,,43-013-32789-00,40.0109115,-109.9817041,40.0109115,-109.9817041
4301332788,430133278800,43013327880000,LFW FED,2-23,LFW FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5240,KB EST,5226,5655,5655,REPORTED,INJECTION,INACTIVE,1,124009989,COM,UTU-80566,2007-10-25,REPORTED,2008-03-30,State Agency,V,,,,,,,,1,1,,2008-04-01,2013-11-01,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.69,14.4286,79.2857,490142.857,1871.17,1,1850,15,1840,1,11.227,1,,,,39486.86,19661,36210,14493,542.97,0.2369,236.921,10.0005,18.4181,235,259,138,1102.13,,907.34,187,1840,215,181.98,5495.0495,7111.17,1345,6887,1979,,,,12082.67,2746,11625,3432,72.496,,,,2676,3282,3199,1226.4574,4461,3897,2017,22182.83,6251,21141,6049,133.097,37019.33,17702,34069,12291,222.116,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,17E,SWNW,,,,,(N/A),P-540,,,,,,33.2,,43-013-32788-00,40.0181824,-109.9817041,40.0181824,-109.9817041
4301332787,430133278700,43013327870000,DS FED,3-23,DS FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5238,KB EST,5224,5800,5800,REPORTED,OIL,SHUT-IN,1,119896915,COM,UTU-80566,2006-09-29,REPORTED,2007-01-15,State Agency,V,,,,,,,,1,1,,2007-03-01,2014-11-01,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7557,40.1333,55.0667,370533.333,1852.67,2,1924,39,1652,2,11.116,2,,,,28367.33,25028,24196,27630,1034.39,0.1702,170.204,9.441,9.1271,18,28,24,1555.56,,642.86,547,891,926,728.81,1372.093,6127.17,3211,5592,3363,,,,8090.33,3890,7442,6394,48.542,,,,709,920,1879,1297.6023,1373,1592,3069,12243.33,4862,11433,10895,73.46,23447.17,20953,19955,20860,140.683,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,17E,NWSW,,,,,(N/A),P-540,,,,,,32.89,,43-013-32787-00,40.0145545,-109.9818041,40.0145545,-109.9818041
4301332786,430133278600,43013327860000,JODIE FED,1-23,JODIE FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5206,KB EST,5192,6001,6001,REPORTED,OIL,SHUT-IN,1,119896736,COM,UTU-80566,2006-09-20,REPORTED,2007-02-21,State Agency,V,,,,,,,,1,1,,2007-03-01,2012-06-01,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6167,14.1,13.2667,93700,664.17,1,423,2,597,1,3.985,1,,,,7199.99,2424,6796,34903,356.68,0.0432,43.2,3.9415,11.0504,0,0,5,,,,403,597,2069,1062.81,940.8983,2505.17,1465,2261,11012,,,,3997.17,1627,3726,16799,23.983,,,,0,105,5,,0,189,57,6180.67,2140,5824,30814,37.084,7200,2424,6796,34898,43.2,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,17E,NWNW,,,,,(N/A),P-540,,,,,,32.89,,43-013-32786-00,40.0220733,-109.9811041,40.0220733,-109.9811041
4301332785,430133278500,43013327850000,GB FED,14-20-8-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5305,KB EST,5291,6500,6500,REPORTED,INJECTION,INACTIVE,1,113192462,COM,UTU-76954,2005-11-23,REPORTED,2006-01-06,State Agency,V,,,,,,,,1,1,,2006-01-01,2013-09-01,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7857,0,45.7857,274714.285,1282,2,1637,31,1282,2,7.692,2,,,,25787.52,22137,22098,47337,1001.76,0.1547,154.725,8.4299,8.4151,0,237,547,,,0,0,908,1375,0,,4732,0,4732,5249,,,,6952.33,68,6941,7982,41.714,,,,2146,1669,5006,777.726,3885,1842,4806,9450.33,68,9439,11280,56.702,19248.17,13885,16934,33302,115.489,,,,,,,,,false,false,false,false,,US,UINTA,,UT,20,08S,17E,SESW,,,,,(N/A),P-540,,,,,,33,,43-013-32785-00,40.0973438,-110.0328052,40.0973438,-110.0328052
4301332784,430133278400,43013327840000,GB FED,11-20-8-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5307,KB EST,5293,4724,4724,REPORTED,DRY HOLE,P & A,,,,,2005-12-16,REPORTED,2006-01-20,State Agency,V,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,20,08S,17E,NESW,,,,,,,,,,,,,,43-013-32784-00,40.1001318,-110.0336052,40.1001318,-110.0336052
4301332772,430133277200,43013327720000,FEDERAL,6-28-9-17,FEDERAL,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,,,,5400,KB EST,5386,,,,GAS,COMPLETED,,,,,,,2008-03-14,State Agency,U,,,,,0,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,28,09S,17E,SENW,,,,,,,,,,,,,,43-013-32772-00,40.0037935,-110.0146051,,
4301332770,430133277000,43013327700000,ASHLEY FED,4-27-9-15,ASHLEY FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6574,KB EST,6560,6000,6000,REPORTED,OIL,INACTIVE,1,122714619,COM,UTU-66185,2007-08-25,REPORTED,2007-09-25,State Agency,V,,,,,,,,1,1,,2007-09-01,2013-11-01,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2581,47.6129,31.3226,235548.387,1681.83,3,2748,4,1305,3,10.091,3,,,,24634,40950,17809,19134,2299.4,0.1478,147.804,21.4286,9.3192,0,1,103,,,0,0,162,413,1520.08,657.8591,6131.83,9791,4500,4192,,,,10649.33,17798,7683,5673,63.896,,,,1261,1462,2146,1159.3973,2835,1887,3558,15529.5,27543,10939,7769,93.177,22506,39108,15988,16209,135.036,,,,,,,,,false,false,false,false,,US,UINTA,,UT,27,09S,15E,NWNW,,,,,(N/A),P-540,,,,,,33,,43-013-32770-00,40.0077335,-110.2250085,40.0077335,-110.2250085
4301332754,430133275400,43013327540000,JONAH FED,16-15-9-16,JONAH FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5780.69,KB EST,5766.69,5835,5835,REPORTED,INJECTION,INACTIVE,1,113192194,COM,UTU-017985,2005-12-28,REPORTED,2006-02-02,State Agency,V,,,,,,,,1,1,,2006-02-01,2013-10-01,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8387,10.2581,14.129,95032.258,1308.83,6,2928,18,979,6,7.853,6,,,,23784.86,37619,17515,108762,2147.82,0.1427,142.709,14.255,6.637,91,57,217,626.37,,1596.49,581,541,2477,726.03,1377.3585,4330,4854,3521,15125,,,,9075.5,11253,7200,35895,54.453,,,,1379,933,3527,676.5772,1399,634,4897,13494.67,16516,10742,57401,80.968,20795.33,33188,15264,96012,124.772,,,,,,,,,false,false,false,false,,US,UINTA,,UT,15,09S,16E,SESE,,,,,(N/A),P-540,,,,,,33,,43-013-32754-00,40.0248727,-110.0987065,40.0248727,-110.0987065
4301332753,430133275300,43013327530000,JONAH FED,15-15-9-16,JONAH FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5772,KB EST,5758,5885,5885,REPORTED,OIL,INACTIVE,1,113192461,COM,UTU-017985,2006-01-07,REPORTED,2006-02-07,State Agency,V,,,,,,,,1,1,,2006-02-01,2008-10-01,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8548,42.0968,57.8387,389129.032,2010.5,2,2470,18,1793,2,12.063,2,,,,17659.67,17206,14792,4546,1163.2,0.106,105.958,17.5751,15.1093,69,1,0,14.49,,69000,1361,1268,838,727.83,1373.9464,7476,7176,6280,1867,,,,11282.83,12371,9221,2287,67.697,,,,809,2956,818,3653.8937,5964,3922,1561,15504.83,16397,12772,4152,93.029,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,15,09S,16E,SWSE,,,,,(N/A),P-540,,,,,,32.7,,43-013-32753-00,40.0246327,-110.1035065,40.0246327,-110.1035065
4301332745,430133274500,43013327450000,WEST POINT FED,14-7-9-16,WEST POINT FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6002,KB EST,5988,6100,6100,REPORTED,OIL,INACTIVE,1,113783908,COM,UTU-74390,2006-02-09,REPORTED,2006-03-24,State Agency,V,,,,,,,,1,1,,2006-03-01,2010-02-01,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.589,23.5333,31.6667,213533.333,2225.67,3,3996,5,1793,3,13.354,3,,,,20364.17,39433,13792,21030,2859.12,0.1222,122.185,28.8886,10.104,261,112,222,429.12,,2330.36,72,256,647,743.16,1345.6091,7714.83,13613,5446,8477,,,,11778.17,22411,8043,11820,70.669,,,,4282,1488,2960,347.5012,4542,2066,2831,15339.5,30609,10238,15239,92.037,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,07,09S,16E,SESW,,,,,(N/A),P-540,,,,,,31.7,,43-013-32745-00,40.0395131,-110.1649076,40.0395131,-110.1649076
4301332744,430133274400,43013327440000,WEST POINT FED,13-7-9-16,WEST POINT FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5988,KB EST,5974,6050,6050,REPORTED,OIL,INACTIVE,1,113783787,COM,UTU-74390,2006-01-23,REPORTED,2006-03-14,State Agency,V,,,,,,,,1,1,,2006-03-01,2008-07-01,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0223,17.1333,49.1667,312133.333,1560.67,2,537,3,1475,2,9.364,2,,,,26639.65,9514,25054,47248,379.74,0.1598,159.838,11.5883,30.5164,0,126,73,,,0,316,1134,1107,348.47,2869.6498,8074,2658,7631,8353,,,,13332.67,4708,12548,18770,79.996,,,,2763,8867,17924,3209.1929,4476,9659,22630,21744.5,8169,20383,40813,130.467,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,07,09S,16E,SWSW,,,,,(N/A),P-540,,,,,,31.7,,43-013-32744-00,40.0402911,-110.1705077,40.0402911,-110.1705077
4301332736,430133273600,43013327360000,ASHLEY FED,4-23-9-15,ASHLEY FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6291,KB EST,6277,5970,5970,REPORTED,OIL,INACTIVE,1,110422475,COM,UTU-68548,2005-07-06,REPORTED,2005-10-12,State Agency,V,,,,,,,,1,1,,2005-10-01,2013-06-01,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,0,54.5,327000,1635,2,3651,5,1635,2,9.81,2,,,,27703.47,54159,18677,11705,2899.77,0.1662,166.221,19.6513,6.7769,45,0,0,0,,,0,941,1480,0,,6862.33,10052,5187,2985,,,,11015.83,23171,7154,3702,66.095,,,,1095,1622,1017,1481.2785,1015,1578,1255,16580.17,41803,9613,4812,99.481,23076.17,51271,14531,8626,138.457,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,15E,NWNW,,,,,(N/A),P-540,,,,,,32.9,,43-013-32736-00,40.0220032,-110.2071083,40.0220032,-110.2071083
4301332735,430133273500,43013327350000,ASHLEY FED,2-23-9-15,ASHLEY FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,6319,KB EST,6305,6100,6100,REPORTED,OIL,INACTIVE,1,108224782,COM,UTU-66185,2005-06-21,REPORTED,2005-08-24,State Agency,V,,,,,,,,1,1,,2005-08-01,2014-01-01,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.95,24.9,65.8,419700,2290.83,3,2718,5,1974,2,13.745,3,,,,48862.48,52227,40158,32135,1300.54,0.2932,293.175,17.5023,13.4578,15,0,0,0,,,599,310,252,378.42,2642.5703,9280.83,9857,7638,5175,,,,14264.83,16043,11591,7514,85.589,,,,3681,2612,2742,709.5898,2925,3096,3468,18719.5,23349,14828,10410,112.317,34279.33,39392,27714,19996,205.676,,,,,,,,,false,false,false,false,,US,UINTA,,UT,23,09S,15E,NWNE,,,,,(N/A),P-540,,,,,,31.7,,43-013-32735-00,40.0215303,-110.1977081,40.0215303,-110.1977081
4301332734,430133273400,43013327340000,GB FED,13-20-8-17,GB FED,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5332,KB EST,5318,6500,6500,REPORTED,INJECTION,INACTIVE,1,113192193,COM,UTU-76954,2005-11-30,REPORTED,2006-01-05,State Agency,V,,,,,,,,1,1,,2006-01-01,2008-01-01,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8689,78.5,45.7857,353214.285,1648.33,2,3393,5,1282,2,9.89,2,,,,17519.51,35919,11533,17519,3114.45,0.1051,105.117,48.2782,15.5013,0,309,604,,,0,490,908,1375,1714.51,583.2575,7654.17,14185,5290,6800,,,,11970.67,23650,8029,11258,71.824,,,,11549,3123,5618,270.413,23880,7502,10526,17210.5,35919,11224,16915,103.263,,,,,,,,,,,,,,false,false,false,false,,US,UINTA,,UT,20,08S,17E,SWSW,,,,,(N/A),P-540,,,,,,33.3,,43-013-32734-00,40.0977518,-110.0370053,40.0977518,-110.0370053
4301332733,430133273300,43013327330000,FEDERAL,3-20-9-17,FEDERAL,NEWFIELD,OVINTIV INC.,NEWFIELD PRODUCTION COMPANY,OVV,MONUMENT BUTTE,DUCHESNE (UT),UINTA,UINTA,,,,GREEN RIVER,GREEN RIVER,GREEN RIVER,5420,KB EST,5406,5668,5668,REPORTED,OIL,INACTIVE,1,114722410,COM,UTU-77369,2006-04-12,REPORTED,2006-05-16,State Agency,V,,,,,,,,1,1,,2006-05-01,2012-07-01,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.4,32.8,52.9333,350400,1870.83,3,2141,3,1588,2,11.225,3,,,,16567.49,15369,14006,6326,1097.32,0.0994,99.405,7.145,6.5114,0,1,0,,,0,271,616,773,619.65,1613.8211,6470.17,4189,5772,2921,,,,8575.17,5119,7722,3524,51.451,,,,2192,778,592,354.927,1882,772,433,11090.67,7390,9859,4158,66.544,15183.33,12662,13073,5659,91.1,,,,,,,,,false,false,false,false,,US,UINTA,,UT,20,09S,17E,NENW,,,,,(N/A),P-540,,,,,,31.7,,43-013-32733-00,40.0222711,-110.0338054,40.0222711,-110.0338054
